position,floor,packet_size,iteration,signal_power,tx_power,tx_time,rx_time,cell_id,ecl,snr,earfcn,pci,rsrq,operator_mode,used_energy,rlc_ul_bler,rlc_dl_bler,mac_ul_bler,rlc_ul,rlc_dl,mac_ul,mac_dl,mem_current_allocated,mem_total_free,mem_max_free,mem_num_allocs,mem_num_frees,primary_cell,rsrp,rssi
77,2,32,8,-799,210,401,1212,3091056,0,39,6446,411,-123,3,0.170,0,0,0,386,39,687,87,27848,13392,12560,3087,2850,1,-799,-706
77,2,32,9,-796,210,404,1626,3091056,0,37,6446,411,-123,3,0.171,0,0,0,386,39,687,87,27848,13392,12560,3103,2866,1,-796,-704
77,2,64,0,-804,210,354,1203,3091056,0,33,6446,411,-126,3,0.146,0,0,0,386,39,687,87,27848,13392,12560,3118,2881,1,-804,-708
77,2,64,1,-815,210,350,1456,3091056,0,11,6446,411,-139,3,0.150,0,0,0,386,39,687,87,27848,13392,12560,3133,2896,1,-815,-699
77,2,64,2,-801,210,349,1380,3091056,0,44,6446,411,-122,3,0.147,0,0,0,386,39,687,87,27848,13392,12560,3148,2911,1,-801,-700
77,2,64,3,-801,200,354,1287,3091056,0,41,6446,411,-122,3,0.140,0,0,0,386,39,687,87,27848,13392,12560,3163,2926,1,-801,-708
77,2,64,4,-805,210,350,1232,3091056,0,25,6446,411,-129,3,0.150,0,0,0,386,39,687,87,27848,13392,12560,3178,2941,1,-805,-699
77,2,64,5,-800,210,357,1536,3091056,0,37,6446,411,-123,3,0.150,0,0,0,386,39,687,87,27848,13392,12560,3193,2956,1,-800,-704
77,2,64,6,-803,210,354,1380,3091056,0,32,6446,411,-126,3,0.152,0,0,0,386,39,687,87,27848,13392,12560,3208,2971,1,-803,-707
77,2,64,7,-802,210,764,2014,3091056,0,34,6446,411,-125,3,0.293,0,0,0,386,39,687,87,27848,13392,12560,3223,2986,1,-802,-707
77,2,64,8,-802,210,355,1245,3091056,0,34,6446,411,-125,3,0.147,0,0,0,386,39,687,87,27848,13392,12560,3238,3001,1,-802,-706
77,2,64,9,-801,210,352,1175,3091056,0,39,6446,411,-123,3,0.149,0,0,0,386,39,687,87,27848,13392,12560,3253,3016,1,-801,-707
77,2,128,0,-795,200,510,1530,3091056,0,39,6446,411,-123,3,0.193,0,0,0,386,39,687,87,27848,13392,12560,3268,3031,1,-795,-701
77,2,128,1,-793,200,511,1627,3091056,0,38,6446,411,-123,3,0.198,0,0,0,386,39,687,87,27848,13392,12560,3283,3046,1,-793,-700
77,2,128,2,-795,210,512,1660,3091056,0,48,6446,411,-121,3,0.205,0,0,0,386,39,687,87,27848,13392,12560,3298,3061,1,-795,-699
77,2,128,3,-789,190,515,1622,3091056,0,53,6446,411,-119,3,0.189,0,0,0,386,39,687,87,27848,13392,12560,3313,3076,1,-789,-701
77,2,128,4,-791,200,510,1347,3091056,0,56,6446,411,-119,3,0.188,0,0,0,386,39,687,87,27848,13392,12560,3328,3091,1,-791,-695
77,2,128,5,-794,200,508,1466,3091056,0,48,6446,411,-120,3,0.188,0,0,0,386,39,687,87,27848,13392,12560,3343,3106,1,-794,-701
77,2,128,6,-792,200,511,1416,3091056,0,55,6446,411,-119,3,0.191,0,0,0,386,39,687,87,27848,13392,12560,3358,3121,1,-792,-694
77,2,128,7,-798,200,512,1524,3091056,0,36,6446,411,-124,3,0.196,0,0,0,386,39,687,87,27848,13392,12560,3373,3136,1,-798,-704
77,2,128,8,-797,200,826,2007,3091056,0,44,6446,411,-121,3,0.318,0,0,0,386,39,687,87,27848,13392,12560,3388,3151,1,-797,-704
77,2,128,9,-791,200,610,2434,3091056,0,54,6446,411,-118,3,0.277,0,0,0,386,39,687,87,27848,13392,12560,3403,3166,1,-791,-683
78,2,16,0,-813,220,395,1381,3091056,0,43,6446,411,-121,3,0.176,0,0,0,386,39,687,87,27848,13392,12560,3419,3182,1,-813,-718
78,2,16,1,-822,230,396,1444,3091056,0,35,6446,411,-125,3,0.187,0,0,0,386,39,687,87,27848,13392,12560,3435,3198,1,-822,-723
78,2,16,2,-815,220,396,1596,3091056,0,38,6446,411,-124,3,0.189,0,0,0,386,39,687,87,27848,13392,12560,3451,3214,1,-815,-718
78,2,16,3,-817,230,394,1590,3091056,0,34,6446,411,-125,3,0.188,0,0,0,386,39,687,87,27848,13392,12560,3467,3230,1,-817,-719
78,2,16,4,-816,220,396,1346,3091056,0,29,6446,411,-126,3,0.185,0,0,0,386,39,687,87,27848,13392,12560,3483,3246,1,-816,-718
78,2,16,5,-817,220,394,1433,3091056,0,33,6446,411,-125,3,0.182,0,0,0,386,39,687,87,27848,13392,12560,3499,3262,1,-817,-719
78,2,16,6,-817,220,397,1566,3091056,0,39,6446,411,-123,3,0.188,0,0,0,386,39,687,87,27848,13392,12560,3515,3278,1,-817,-719
78,2,16,7,-805,220,397,1256,3091056,0,39,6446,411,-123,3,0.170,0,0,0,386,39,687,87,27848,13392,12560,3531,3294,1,-805,-714
78,2,16,8,-840,230,1082,2842,3082353,0,7,6446,326,-135,3,0.787,0,0,0,386,39,687,87,27848,13392,12560,3547,3310,1,-840,-716
78,2,16,9,-807,230,2114,2904,3091056,0,36,6446,411,-124,3,0.343,0,0,0,386,36,655,79,27848,13392,12560,3563,3326,1,-807,-713
78,2,32,0,-835,230,1904,2788,3091056,0,39,6446,411,-123,3,0.816,0,0,0,386,36,655,79,27848,13392,12560,3579,3342,1,-827,-721
78,2,32,1,-820,230,959,2244,3091056,0,59,6446,411,-117,3,0.184,0,0,0,386,36,692,79,27848,13392,12560,3595,3358,1,-820,-732
78,2,32,2,-828,230,405,1791,3091056,0,50,6446,411,-120,3,0.196,0,0,0,386,36,692,79,27848,13392,12560,3611,3374,1,-828,-728
78,2,32,3,-855,230,430,1551,3091056,1,-16,6446,411,-150,3,0.194,0,0,0,386,36,692,79,27848,13392,12560,3627,3390,1,-855,-731
78,2,32,4,-824,230,404,1357,3091056,0,41,6446,411,-122,3,0.192,0,0,0,386,36,692,79,27848,13392,12560,3643,3406,1,-824,-730
78,2,32,5,-827,230,404,1463,3091056,0,23,6446,411,-130,3,0.188,0,0,0,386,36,692,79,27848,13392,12560,3659,3422,1,-827,-728
78,2,32,6,-819,230,405,1479,3091056,0,40,6446,411,-123,3,0.190,0,0,0,386,36,692,79,27848,13392,12560,3675,3438,1,-819,-721
78,2,32,7,-813,220,402,1192,3091056,0,34,6446,411,-125,3,0.181,0,0,0,386,36,692,79,27848,13392,12560,3691,3454,1,-813,-716
78,2,32,8,-812,220,404,1602,3091056,0,48,6446,411,-120,3,0.193,0,0,0,386,36,692,79,27848,13392,12560,3707,3470,1,-812,-713
78,2,32,9,-824,220,404,1545,3091056,0,23,6446,411,-129,3,0.191,0,0,0,386,36,692,79,27848,13392,12560,3723,3486,1,-824,-724
78,2,64,0,-818,220,764,2144,3091056,0,20,6446,411,-130,3,0.316,0,0,0,386,36,692,79,27848,13392,12560,3738,3501,1,-818,-719
78,2,64,1,-821,220,350,1374,3091056,0,30,6446,411,-126,3,0.165,0,0,0,386,36,692,79,27848,13392,12560,3753,3516,1,-821,-716
78,2,64,2,-822,220,353,1594,3091056,0,26,6446,411,-128,3,0.168,0,0,0,386,36,692,79,27848,13392,12560,3768,3531,1,-822,-724
78,2,64,3,-823,230,355,1528,3091056,0,30,6446,411,-126,3,0.166,0,0,0,386,36,692,79,27848,13392,12560,3783,3546,1,-823,-722
78,2,64,4,-808,210,356,1452,3091056,0,41,6446,411,-123,3,0.160,0,0,0,386,36,692,79,27848,13392,12560,3798,3561,1,-808,-719
78,2,64,5,-834,230,1399,2648,3082353,0,14,6446,326,-133,3,0.887,0,0,0,386,36,692,79,27848,13392,12560,3813,3576,1,-835,-713
78,2,64,6,-825,230,1642,2386,3091056,0,21,6446,411,-130,3,0.167,0,0,0,386,34,728,74,27848,13392,12560,3828,3591,1,-825,-720
78,2,64,7,-819,220,357,1439,3091056,0,31,6446,411,-126,3,0.163,0,0,0,386,34,728,74,27848,13392,12560,3843,3606,1,-819,-722
78,2,64,8,-818,220,350,1359,3091056,0,50,6446,411,-122,3,0.163,0,0,0,386,34,728,74,27848,13392,12560,3858,3621,1,-818,-718
78,2,64,9,-817,220,353,1275,3091056,0,36,6446,411,-124,3,0.159,0,0,0,386,34,728,74,27848,13392,12560,3873,3636,1,-817,-722
78,2,128,0,-814,230,509,1378,3091056,0,43,6446,411,-123,3,0.228,0,0,0,386,34,728,74,27848,13392,12560,3888,3651,1,-814,-712
78,2,128,1,-801,210,830,2188,3091056,0,54,6446,411,-118,3,0.321,0,0,0,386,34,728,74,27848,13392,12560,3903,3666,1,-801,-713
78,2,128,2,-823,220,510,1364,3091056,0,29,6446,411,-127,3,0.223,0,0,0,386,34,728,74,27848,13392,12560,3918,3681,1,-823,-721
78,2,128,3,-818,220,525,1522,3091056,0,38,6446,411,-125,3,0.228,0,0,0,386,34,728,74,27848,13392,12560,3933,3696,1,-818,-715
78,2,128,4,-827,220,509,1410,3091056,0,20,6446,411,-131,3,0.226,0,0,0,386,34,728,74,27848,13392,12560,3948,3711,1,-827,-721
78,2,128,5,-814,220,513,1447,3091056,0,41,6446,411,-122,3,0.223,0,0,0,386,34,728,74,27848,13392,12560,3963,3726,1,-814,-721
78,2,128,6,-812,230,510,1481,3091056,0,34,6446,411,-125,3,0.221,0,0,0,386,34,728,74,27848,13392,12560,3978,3741,1,-812,-715
78,2,128,7,-810,220,515,1504,3091056,0,46,6446,411,-121,3,0.226,0,0,0,386,34,728,74,27848,13392,12560,3993,3756,1,-810,-719
78,2,128,8,-807,220,511,1230,3091056,0,46,6446,411,-121,3,0.219,0,0,0,386,34,728,74,27848,13392,12560,4008,3771,1,-807,-710
78,2,128,9,-814,230,510,1338,3091056,0,34,6446,411,-124,3,0.223,0,0,0,386,34,728,74,27848,13392,12560,4023,3786,1,-814,-717
79,2,16,0,-795,210,397,1554,3091056,0,70,6446,411,-114,3,0.164,0,0,0,386,34,728,74,27848,13392,12560,4039,3802,1,-795,-706
79,2,16,1,-794,210,396,1310,3091056,0,69,6446,411,-115,3,0.161,0,0,0,386,34,728,74,27848,13392,12560,4055,3818,1,-794,-705
79,2,16,2,-789,190,809,1999,3091056,0,75,6446,411,-113,3,0.280,0,0,0,386,34,728,74,27848,13392,12560,4071,3834,1,-789,-703
79,2,16,3,-791,200,396,1378,3091056,0,68,6446,411,-115,3,0.157,0,0,0,386,34,728,74,27848,13392,12560,4087,3850,1,-791,-706
79,2,16,4,-789,200,396,1127,3091056,0,78,6446,411,-113,3,0.155,0,0,0,386,34,728,74,27848,13392,12560,4103,3866,1,-789,-707
79,2,16,5,-793,200,396,1202,3091056,0,74,6446,411,-114,3,0.155,0,0,0,386,34,728,74,27848,13392,12560,4119,3882,1,-793,-709
79,2,16,6,-792,200,394,1269,3091056,0,82,6446,411,-112,3,0.154,0,0,0,386,34,728,74,27848,13392,12560,4135,3898,1,-792,-709
79,2,16,7,-788,200,397,1424,3091056,0,80,6446,411,-113,3,0.158,0,0,0,386,34,728,74,27848,13392,12560,4151,3914,1,-788,-703
79,2,16,8,-797,200,396,1428,3091056,0,62,6446,411,-116,3,0.157,0,0,0,386,34,728,74,27848,13392,12560,4167,3930,1,-797,-708
79,2,16,9,-793,200,395,1495,3091056,0,70,6446,411,-115,3,0.160,0,0,0,386,34,728,74,27848,13392,12560,4183,3946,1,-793,-708
79,2,32,0,-794,200,403,1191,3091056,0,71,6446,411,-114,3,0.159,0,0,0,386,34,728,74,27848,13392,12560,4199,3962,1,-794,-710
79,2,32,1,-794,200,405,1277,3091056,0,78,6446,411,-113,3,0.167,0,0,0,386,34,728,74,27848,13392,12560,4215,3978,1,-794,-709
79,2,32,2,-792,200,405,1688,3091056,0,77,6446,411,-113,3,0.167,0,0,0,386,34,728,74,27848,13392,12560,4231,3994,1,-792,-701
79,2,32,3,-791,200,815,1932,3091056,0,70,6446,411,-115,3,0.284,0,0,0,386,34,728,74,27848,13392,12560,4247,4010,1,-791,-705
79,2,32,4,-792,200,403,1266,3091056,0,77,6446,411,-113,3,0.158,0,0,0,386,34,728,74,27848,13392,12560,4263,4026,1,-792,-709
79,2,32,5,-788,200,405,1358,3091056,0,78,6446,411,-113,3,0.158,0,0,0,386,34,728,74,27848,13392,12560,4279,4042,1,-788,-706
79,2,32,6,-786,190,406,1426,3091056,0,80,6446,411,-112,3,0.151,0,0,0,386,34,728,74,27848,13392,12560,4295,4058,1,-786,-704
79,2,32,7,-791,200,404,1365,3091056,0,76,6446,411,-113,3,0.159,0,0,0,386,34,728,74,27848,13392,12560,4311,4074,1,-791,-708
79,2,32,8,-793,200,405,1537,3091056,0,68,6446,411,-115,3,0.163,0,0,0,386,34,728,74,27848,13392,12560,4327,4090,1,-793,-699
79,2,32,9,-797,200,405,1478,3091056,0,71,6446,411,-114,3,0.161,0,0,0,386,34,728,74,27848,13392,12560,4343,4106,1,-797,-709
79,2,64,0,-788,190,356,1360,3091056,0,74,6446,411,-114,3,0.134,0,0,0,386,34,728,74,27848,13392,12560,4358,4121,1,-788,-704
79,2,64,1,-790,200,357,1270,3091056,0,76,6446,411,-113,3,0.141,0,0,0,386,34,728,74,27848,13392,12560,4373,4136,1,-790,-708
79,2,64,2,-791,200,354,1187,3091056,0,84,6446,411,-112,3,0.141,0,0,0,386,34,728,74,27848,13392,12560,4388,4151,1,-791,-707
79,2,64,3,-793,200,357,1417,3091056,0,69,6446,411,-115,3,0.143,0,0,0,386,34,728,74,27848,13392,12560,4403,4166,1,-793,-709
79,2,64,4,-792,200,763,2024,3091056,0,75,6446,411,-114,3,0.270,0,0,0,386,34,728,74,27848,13392,12560,4418,4181,1,-792,-707
79,2,64,5,-792,200,356,1247,3091056,0,74,6446,411,-114,3,0.140,0,0,0,386,34,728,74,27848,13392,12560,4433,4196,1,-792,-708
79,2,64,6,-795,210,364,1178,3091056,0,68,6446,411,-115,3,0.148,0,0,0,386,34,728,74,27848,13392,12560,4448,4211,1,-795,-709
79,2,64,7,-794,200,355,1391,3091056,0,74,6446,411,-114,3,0.141,0,0,0,386,34,728,74,27848,13392,12560,4463,4226,1,-794,-711
79,2,64,8,-792,200,353,1310,3091056,0,74,6446,411,-114,3,0.141,0,0,0,386,34,728,74,27848,13392,12560,4478,4241,1,-792,-708
79,2,64,9,-789,200,357,1609,3091056,0,76,6446,411,-113,3,0.146,0,0,0,386,34,728,74,27848,13392,12560,4493,4256,1,-789,-706
79,2,128,0,-794,210,510,1260,3091056,0,74,6446,411,-114,3,0.204,0,0,0,386,34,728,74,27848,13392,12560,4508,4271,1,-794,-706
79,2,128,1,-796,210,511,1372,3091056,0,58,6446,411,-117,3,0.200,0,0,0,386,34,728,74,27848,13392,12560,4523,4286,1,-796,-708
79,2,128,2,-792,200,509,1301,3091056,0,72,6446,411,-114,3,0.198,0,0,0,386,34,728,74,27848,13392,12560,4538,4301,1,-792,-704
79,2,128,3,-794,200,513,1402,3091056,0,58,6446,411,-118,3,0.192,0,0,0,386,34,728,74,27848,13392,12560,4553,4316,1,-794,-705
79,2,128,4,-798,200,512,1420,3091056,0,65,6446,411,-116,3,0.195,0,0,0,386,34,728,74,27848,13392,12560,4568,4331,1,-798,-703
79,2,128,5,-794,200,832,2215,3091056,0,67,6446,411,-115,3,0.300,0,0,0,386,34,728,74,27848,13392,12560,4583,4346,1,-794,-707
79,2,128,6,-796,190,512,1462,3091056,0,75,6446,411,-115,3,0.194,0,0,0,386,34,728,74,27848,13392,12560,4598,4361,1,-796,-702
79,2,128,7,-791,200,511,1485,3091056,0,67,6446,411,-115,3,0.189,0,0,0,386,34,728,74,27848,13392,12560,4613,4376,1,-791,-705
79,2,128,8,-791,200,511,1436,3091056,0,70,6446,411,-115,3,0.190,0,0,0,386,34,728,74,27848,13392,12560,4628,4391,1,-791,-704
79,2,128,9,-793,200,511,1526,3091056,0,64,6446,411,-116,3,0.188,0,0,0,386,34,728,74,27848,13392,12560,4643,4406,1,-793,-706
80,2,16,0,-821,220,396,1277,3091056,0,78,6446,411,-113,3,0.178,0,0,0,386,34,728,74,27848,13392,12560,4659,4422,1,-821,-734
80,2,16,1,-819,220,396,1572,3091056,0,74,6446,411,-114,3,0.188,0,0,0,386,34,728,74,27848,13392,12560,4675,4438,1,-819,-735
80,2,16,2,-818,220,394,1326,3091056,0,78,6446,411,-114,3,0.183,0,0,0,386,34,728,74,27848,13392,12560,4691,4454,1,-818,-735
80,2,16,3,-818,220,403,1493,3091056,0,81,6446,411,-112,3,0.187,0,0,0,386,34,728,74,27848,13392,12560,4707,4470,1,-818,-733
80,2,16,4,-818,220,397,1541,3091056,0,69,6446,411,-116,3,0.186,0,0,0,386,34,728,74,27848,13392,12560,4723,4486,1,-818,-731
80,2,16,5,-819,230,396,1209,3091056,0,72,6446,411,-114,3,0.182,0,0,0,386,34,728,74,27848,13392,12560,4739,4502,1,-819,-735
80,2,16,6,-819,230,808,1966,3091056,0,77,6446,411,-113,3,0.344,0,0,0,386,34,728,74,27848,13392,12560,4755,4518,1,-819,-734
80,2,16,7,-819,220,395,1399,3091056,0,82,6446,411,-112,3,0.183,0,0,0,386,34,728,74,27848,13392,12560,4771,4534,1,-819,-736
80,2,16,8,-821,230,394,1148,3091056,0,67,6446,411,-116,3,0.181,0,0,0,386,34,728,74,27848,13392,12560,4787,4550,1,-821,-738
80,2,16,9,-820,230,397,1213,3091056,0,78,6446,411,-113,3,0.182,0,0,0,386,34,728,74,27848,13392,12560,4803,4566,1,-820,-737
80,2,32,0,-820,230,402,1523,3091056,0,59,6446,411,-117,3,0.192,0,0,0,386,34,728,74,27848,13392,12560,4819,4582,1,-820,-736
80,2,32,1,-819,220,404,1232,3091056,0,76,6446,411,-113,3,0.187,0,0,0,386,34,728,74,27848,13392,12560,4835,4598,1,-819,-736
80,2,32,2,-820,230,403,1250,3091056,0,67,6446,411,-116,3,0.186,0,0,0,386,34,728,74,27848,13392,12560,4851,4614,1,-820,-737
80,2,32,3,-826,230,404,1348,3091056,0,68,6446,411,-115,3,0.188,0,0,0,386,34,728,74,27848,13392,12560,4867,4630,1,-826,-741
80,2,32,4,-826,230,404,1372,3091056,0,62,6446,411,-118,3,0.188,0,0,0,386,34,728,74,27848,13392,12560,4883,4646,1,-826,-740
80,2,32,5,-827,230,404,1462,3091056,0,80,6446,411,-113,3,0.190,0,0,0,386,34,728,74,27848,13392,12560,4899,4662,1,-827,-735
80,2,32,6,-823,230,405,1484,3091056,0,73,6446,411,-115,3,0.192,0,0,0,386,34,728,74,27848,13392,12560,4915,4678,1,-823,-737
80,2,32,7,-820,220,820,2050,3091056,0,76,6446,411,-113,3,0.348,0,0,0,386,34,728,74,27848,13392,12560,4931,4694,1,-820,-735
80,2,32,8,-825,230,405,1120,3091056,0,70,6446,411,-115,3,0.182,0,0,0,386,34,728,74,27848,13392,12560,4947,4710,1,-825,-740
80,2,32,9,-821,230,401,1362,3091056,0,73,6446,411,-114,3,0.188,0,0,0,386,34,728,74,27848,13392,12560,4963,4726,1,-821,-738
80,2,64,0,-823,230,349,1340,3091056,0,77,6446,411,-113,3,0.164,0,0,0,386,34,728,74,27848,13392,12560,4978,4741,1,-823,-735
80,2,64,1,-819,220,353,1233,3091056,0,76,6446,411,-114,3,0.163,0,0,0,386,34,728,74,27848,13392,12560,4993,4756,1,-819,-735
80,2,64,2,-817,220,354,1460,3091056,0,73,6446,411,-116,3,0.166,0,0,0,386,34,728,74,27848,13392,12560,5008,4771,1,-817,-735
80,2,64,3,-823,230,354,1375,3091056,0,75,6446,411,-113,3,0.166,0,0,0,386,34,728,74,27848,13392,12560,5023,4786,1,-823,-740
80,2,64,4,-825,230,353,1282,3091056,0,68,6446,411,-116,3,0.164,0,0,0,386,34,728,74,27848,13392,12560,5038,4801,1,-825,-741
80,2,64,5,-819,230,352,1203,3091056,0,79,6446,411,-113,3,0.162,0,0,0,386,34,728,74,27848,13392,12560,5053,4816,1,-819,-737
80,2,64,6,-820,220,354,1438,3091056,0,73,6446,411,-115,3,0.166,0,0,0,386,34,728,74,27848,13392,12560,5068,4831,1,-820,-738
80,2,64,7,-827,230,357,1428,3091056,0,64,6446,411,-116,3,0.166,0,0,0,386,34,728,74,27848,13392,12560,5083,4846,1,-827,-742
80,2,64,8,-822,230,763,2288,3091056,0,68,6446,411,-116,3,0.328,0,0,0,386,34,728,74,27848,13392,12560,5098,4861,1,-822,-737
80,2,64,9,-826,230,355,1204,3091056,0,64,6446,411,-116,3,0.160,0,0,0,386,34,728,74,27848,13392,12560,5113,4876,1,-826,-742
80,2,128,0,-825,230,511,1541,3091056,0,65,6446,411,-117,3,0.228,0,0,0,386,34,728,74,27848,13392,12560,5128,4891,1,-825,-733
80,2,128,1,-821,230,647,1341,3091056,0,81,6446,411,-113,3,0.284,0,0,0,386,34,728,74,27848,13392,12560,5143,4906,1,-821,-731
80,2,128,2,-820,230,516,1275,3091056,0,66,6446,411,-117,3,0.226,0,0,0,386,34,728,74,27848,13392,12560,5158,4921,1,-820,-738
80,2,128,3,-826,230,510,1682,3091056,0,64,6446,411,-116,3,0.233,0,0,0,386,34,728,74,27848,13392,12560,5173,4936,1,-826,-738
80,2,128,4,-821,230,514,1316,3091056,0,63,6446,411,-117,3,0.226,0,0,0,386,34,728,74,27848,13392,12560,5188,4951,1,-821,-736
80,2,128,5,-825,230,510,1337,3091056,0,77,6446,411,-113,3,0.228,0,0,0,386,34,728,74,27848,13392,12560,5203,4966,1,-825,-739
80,2,128,6,-822,230,510,1668,3091056,0,66,6446,411,-116,3,0.234,0,0,0,386,34,728,74,27848,13392,12560,5218,4981,1,-822,-730
80,2,128,7,-821,230,511,1439,3091056,0,73,6446,411,-114,3,0.233,0,0,0,386,34,728,74,27848,13392,12560,5233,4996,1,-821,-730
80,2,128,8,-821,220,514,1403,3091056,0,77,6446,411,-115,3,0.225,0,0,0,386,34,728,74,27848,13392,12560,5248,5011,1,-821,-739
80,2,128,9,-822,220,827,2251,3091056,0,77,6446,411,-113,3,0.361,0,0,0,386,34,728,74,27848,13392,12560,5263,5026,1,-822,-730
81,2,16,0,-847,230,408,1512,3091056,0,17,6446,411,-132,3,0.192,0,0,0,386,34,728,74,27848,13392,12560,5279,5042,1,-847,-741
81,2,16,1,-845,230,1830,2796,3091056,0,28,6446,411,-127,3,0.789,0,0,0,386,34,728,74,27848,13392,12560,5295,5058,1,-844,-729
81,2,16,2,-844,230,952,2372,3091056,0,17,6446,411,-132,3,0.186,0,0,0,386,36,657,80,27848,13392,12560,5311,5074,1,-844,-739
81,2,16,3,-860,230,1849,2717,3091056,0,11,6446,411,-134,3,0.802,0,0,0,386,36,657,80,27848,13392,12560,5327,5090,1,-864,-742
81,2,16,4,-864,230,989,2115,3091056,0,1,6446,411,-139,3,0.187,0,0,0,386,37,662,81,27848,13392,12560,5343,5106,1,-864,-750
81,2,16,5,-859,230,1819,2699,3091056,0,14,6446,411,-133,3,0.791,0,0,0,386,37,662,81,27848,13392,12560,5359,5122,1,-859,-738
81,2,16,6,-866,230,2389,3710,3091056,0,3,6446,411,-138,3,0.783,0,0,0,386,36,655,79,27848,13392,12560,5375,5138,1,-866,-744
81,2,16,7,-854,230,980,2171,3091056,0,2,6446,411,-138,3,0.192,0,0,0,386,36,657,80,27848,13392,12560,5391,5154,1,-854,-740
81,2,16,8,-904,230,1826,2846,3091056,1,-24,6446,411,-153,3,0.794,0,0,0,386,36,657,80,27848,13392,12560,5407,5170,1,-853,-737
81,2,16,9,-865,230,2374,3611,3091056,0,4,6446,411,-137,3,0.781,0,0,0,386,36,654,79,27848,13392,12560,5423,5186,1,-857,-738
81,2,32,0,-841,230,1388,2885,3091056,0,23,6446,411,-129,3,0.347,0,0,0,386,36,655,79,27848,13392,12560,5439,5202,1,-841,-741
81,2,32,1,-857,230,1928,2752,3091056,0,7,6446,411,-136,3,0.817,0,0,0,386,36,655,79,27848,13392,12560,5455,5218,1,-853,-734
81,2,32,2,-855,230,2487,3528,3091056,0,10,6446,411,-135,3,0.816,0,0,0,386,37,701,81,27848,13392,12560,5471,5234,1,-857,-738
81,2,32,3,-852,230,2454,3612,3091056,0,15,6446,411,-132,3,0.805,0,0,0,386,36,692,79,27848,13392,12560,5487,5250,1,-851,-733
81,2,32,4,-848,230,1755,3553,3091056,0,19,6446,411,-130,3,0.814,0,0,0,386,36,693,79,27848,13392,12560,5503,5266,1,-850,-731
81,2,32,5,-839,230,2480,3684,3091056,0,33,6446,411,-125,3,0.812,0,0,0,386,37,701,81,27848,13392,12560,5519,5282,1,-822,-717
81,2,32,6,-872,230,3193,3556,3091056,0,3,6446,411,-138,3,0.804,0,0,0,386,36,692,79,27848,13392,12560,5535,5298,1,-871,-747
81,2,32,7,-879,230,1753,3907,3091056,1,-15,6446,411,-148,3,0.839,0,0,0,386,36,693,79,27848,13392,12560,5551,5314,1,-890,-763
81,2,32,8,-879,230,3242,3520,3091056,1,-8,6446,411,-144,3,0.827,0,0,0,386,37,701,81,27848,13392,12560,5567,5330,1,-870,-749
81,2,32,9,-862,230,1769,3684,3091056,0,7,6446,411,-136,3,0.824,0,0,0,386,37,701,81,27848,13392,12560,5583,5346,1,-860,-736
81,2,64,0,-874,230,2664,3541,3091056,1,-10,6446,411,-146,3,0.876,0,0,0,386,36,693,79,27848,13392,12560,5598,5361,1,-887,-754
81,2,64,1,-872,230,1788,4943,3082353,1,-3,6446,326,-143,3,0.438,0,0,0,310,34,520,279,27880,13360,12560,5615,5376,1,-860,-743
81,2,64,2,-858,230,1773,3259,3082353,0,13,6446,326,-133,3,0.886,0,0,0,310,100,520,279,27848,13392,12560,5630,5393,1,-861,-736
81,2,64,3,-858,230,1662,2403,3091056,0,7,6446,411,-136,3,0.169,0,0,0,310,34,734,74,27848,13392,12560,5645,5408,1,-858,-750
81,2,64,4,-854,230,1367,2919,3091056,0,19,6446,411,-130,3,0.887,0,0,0,310,34,734,74,27848,13392,12560,5660,5423,1,-853,-738
81,2,64,5,-855,230,1634,2432,3091056,0,8,6446,411,-135,3,0.171,0,0,0,310,33,729,73,27848,13392,12560,5675,5438,1,-855,-742
81,2,64,6,-859,230,2107,2484,3091056,0,10,6446,411,-134,3,0.885,0,0,0,310,33,729,73,27848,13392,12560,5690,5453,1,-859,-738
81,2,64,7,-849,230,1940,3703,3091056,0,24,6446,411,-128,3,0.882,0,0,0,310,34,730,74,27848,13392,12560,5705,5468,1,-850,-736
81,2,64,8,-848,230,1639,2409,3091056,0,4,6446,411,-137,3,0.172,0,0,0,310,33,729,73,27848,13392,12560,5720,5483,1,-848,-735
81,2,64,9,-860,230,1395,2905,3091056,0,14,6446,411,-133,3,0.894,0,0,0,310,33,729,73,27848,13392,12560,5735,5498,1,-861,-743
81,2,128,0,-853,230,3086,3656,3091056,0,18,6446,411,-130,3,0.752,0,0,0,310,34,733,74,27848,13392,12560,5750,5513,1,-856,-742
81,2,128,1,-857,230,2349,3532,3091056,0,7,6446,411,-136,3,0.763,0,0,0,310,39,683,86,27848,13392,12560,5765,5528,1,-856,-734
81,2,128,2,-849,230,1930,2871,3091056,0,11,6446,411,-134,3,0.563,0,0,0,310,39,695,86,27848,13392,12560,5780,5543,1,-849,-737
81,2,128,3,-858,230,1795,2886,3091056,0,14,6446,411,-132,3,0.760,0,0,0,310,39,695,86,27848,13392,12560,5795,5558,1,-856,-736
81,2,128,4,-868,230,2365,3543,3091056,0,9,6446,411,-135,3,0.749,0,0,0,310,39,695,86,27848,13392,12560,5810,5573,1,-862,-742
81,2,128,5,-856,230,2112,3444,3091056,0,2,6446,411,-138,3,0.766,0,0,0,310,39,684,86,27848,13392,12560,5827,5590,1,-857,-732
